name,new-domain,new-check,new-base,old-domain,old-check,old-base,old-uri,new-uri,old-fullurl,new-fullurl,old-fullurl,new-fullurl,old-fullurl,new-fullurl
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,create-folder,actions/files-folders-operations/create-folder,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,write-file,actions/files-folders-operations/write-to-file,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,read-file,actions/files-folders-operations/read-from-file,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,json-snapshot,actions/files-folders-operations/json-snapshot,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,synchronize-folders,actions/files-folders-operations/synchronize-folders,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,create-archive,actions/archives-operations/create-archive,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,extract-archive,actions/archives-operations/extract-archive,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,message-variable-error,actions/scheduler-tools-internals/message-variable-error,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,clear-action,actions/scheduler-tools-internals/clear-action,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,trigger-another-flow,actions/scheduler-tools-internals/trigger-another-flow,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,advanced-logging-artifacts,actions/scheduler-tools-internals/advanced-logging-artifacts,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,empty-action,actions/scheduler-tools-internals/empty-action,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,sort-input,actions/scheduler-tools-internals/sort-input,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,anko-script,actions/scheduler-tools-internals/anko-script,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,javascript,actions/scheduler-tools-internals/javascript,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,sleep,actions/scheduler-tools-internals/sleep,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,http-get,actions/upload-download-to-external-servers/http-get,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,ftp-put,actions/upload-download-to-external-servers/ftp-put,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,scp-put,actions/upload-download-to-external-servers/scp-put,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,webhook,actions/upload-download-to-external-servers/webhook,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,capture-datasource,actions/atomic-commands-and-scripts/capture-datasource,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,resynchronize,actions/atomic-commands-and-scripts/resynchronize,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,grpc-request,actions/atomic-commands-and-scripts/grpc-request,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,shell-command,actions/atomic-commands-and-scripts/shell-command,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,docx-replacement,actions/contents-processing/docx-replacement,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,create-thumbs,actions/contents-processing/create-thumbs,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,compute-hash,actions/contents-processing/compute-hash,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,clamav-scan,actions/contents-processing/clamav-scan,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,cells-convert-tools,actions/contents-processing/cells-convert-tools,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,gotenberg-pdf-previews,actions/contents-processing/gotenberg-pdf-previews,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,doconv-extractor,actions/contents-processing/doconv-extractor,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,markdown-actions,actions/contents-processing/markdown-actions,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,pdf-actions,actions/contents-processing/pdf-actions,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,tika-extractor,actions/contents-processing/tika-extractor,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,clean-thumbs,actions/contents-processing/clean-thumbs,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,extract-exif,actions/contents-processing/extract-exif,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,user-permissions,actions/identity-management/user-permissions,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,set-user-attribute,actions/identity-management/set-user-attribute,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,remove-users,actions/identity-management/remove-users,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,workspace-roots,actions/identity-management/workspace-roots,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,modify-workspace,actions/identity-management/modify-workspace,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,load-create-cell,actions/identity-management/load-or-create-cell,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,modify-cell,actions/identity-management/modify-cell,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,savedelete-cell,actions/identity-management/save-delete-cell,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,context-user,actions/identity-management/context-user,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,delete-aaidentitydata,actions/identity-management/delete-identity-data,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,create-link,actions/identity-management/create-link,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,delete-aalink,actions/identity-management/delete-link,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,persist-identity-data,actions/identity-management/persist-identity-data,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,404,en/docs/cells-flows,addremove-user-role,actions/identity-management/add-remove-user-role,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,send-email,actions/notifications-and-emails/send-email,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,send-notification,actions/notifications-and-emails/send-notification,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,email-digest,actions/notifications-and-emails/email-digest,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,docstore-query,actions/extract-load-transform/docstore-query,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,data-transformation,actions/extract-load-transform/data-transformation,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,sync-directories,actions/extract-load-transform/sync-directories,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,import-csv,actions/extract-load-transform/import-from-csv,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,load-sql-schema,actions/extract-load-transform/load-sql-schema,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,flush-sql-schema,actions/extract-load-transform/flush-sql-schema,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,select-sql-data,actions/extract-load-transform/select-sql-data,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,modify-sql-data,actions/extract-load-transform/modify-sql-data,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,prune-tokens,actions/internal-actions/prune-tokens,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,write-file-v1,actions/internal-actions/write-to-file-v1,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,read-file-v1,actions/internal-actions/read-from-file-v1,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,reset-policies,actions/internal-actions/reset-policies,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,file-versioning,actions/internal-actions/file-versioning,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,backup-versions,actions/internal-actions/backup-versions,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,prune-versions,actions/internal-actions/prune-versions,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,upgrade-datasource-format,actions/internal-actions/upgrade-datasource-format,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,fake-users,actions/internal-actions/fake-users,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,sync-directories,actions/internal-actions/sync-directories,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,global-meta-p8,actions/internal-actions/global-meta-from-p8,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,legacy-meta-p8,actions/internal-actions/legacy-meta-from-p8,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,sync-workspaces,actions/internal-actions/sync-workspaces,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,sync-shares,actions/internal-actions/sync-shares,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,expired-acls-clean,actions/internal-actions/expired-acls-clean-up,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,user-data-clean,actions/internal-actions/user-data-clean-up,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,prune-jobs,actions/internal-actions/prune-jobs,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,set-datasource-attribute,actions/internal-actions/set-datasource-attribute,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,datasource-selector,filters-queries/datasource-selector,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,filesfolders-selector,filters-queries/files-folders-selector,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,users-selector,filters-queries/users-selector,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,roles-selector,filters-queries/roles-selector,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,workspaces-selector,filters-queries/workspaces-selector,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,acl-selector,filters-queries/acl-selector,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,task-message-filter,filters-queries/task-message-filter,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,request-metadata-filter,filters-queries/request-metadata-filter,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,arbitrary-data-selector,filters-queries/arbitrary-data-selector,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,job-trigger-filter,filters-queries/job-trigger-filter,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,cells,template-functions/cells,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,go,template-functions/go,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,gval,template-functions/gval,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,humanize,template-functions/humanize,,,,,,
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,sprig,template-functions/sprig,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,main-apis-presentation,introduction/main-apis-presentation,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,authentication,introduction/authentication,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,using-postman,introduction/consumers-examples/using-postman,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,using-curl,introduction/consumers-examples/using-curl,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,other-apis,introduction/other-apis,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-client,clients-sdks/cells-client,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sdk-go,clients-sdks/cells-sdk-for-go,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sdk-javascript,clients-sdks/cells-sdk-for-javascript,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,cells-sdk-java,clients-sdks/cells-sdk-for-java,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaclbulkdelete,rest-api/acl-service/post-a-acl-bulk-delete,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaacl,rest-api/acl-service/post-a-acl,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaacl,rest-api/acl-service/put-a-acl,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaactivitystream,rest-api/activity-service/post-a-activity-stream,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaactivitysubscribe,rest-api/activity-service/post-a-activity-subscribe,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaactivitysubscriptions,rest-api/activity-service/post-a-activity-subscriptions,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aatreeadminlist,rest-api/admin-tree-service/post-a-tree-admin-list,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aatreeadminstat,rest-api/admin-tree-service/post-a-tree-admin-stat,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaauditdatareports,rest-api/enterprise-audit-service/get-a-audit-data-reports,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaauditdatashares,rest-api/enterprise-audit-service/post-a-audit-data-shares,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaconfigdatasourcename,rest-api/config-service/delete-a-config-datasource-name,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigctl,rest-api/config-service/get-a-config-ctl,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigdatasource,rest-api/config-service/get-a-config-datasource,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigdatasourcename,rest-api/config-service/get-a-config-datasource-name,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigdiscoveryformsservicename,rest-api/config-service/get-a-config-discovery-forms-servicename,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigdiscovery,rest-api/config-service/get-a-config-discovery,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigdiscoveryopenapi,rest-api/config-service/get-a-config-discovery-openapi,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigfullpath,rest-api/config-service/get-a-config-fullpath,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigpeers,rest-api/config-service/get-a-config-peers,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigscheduleractionsactionname,rest-api/config-service/get-a-config-scheduler-actions-actionname,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigscheduleractions,rest-api/config-service/get-a-config-scheduler-actions,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigsitesfilter,rest-api/config-service/get-a-config-sites-filter,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigversioning,rest-api/config-service/get-a-config-versioning,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigversioninguuid,rest-api/config-service/get-a-config-versioning-uuid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigvirtualnodes,rest-api/config-service/get-a-config-virtualnodes,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigbuckets,rest-api/config-service/post-a-config-buckets,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigctl,rest-api/config-service/post-a-config-ctl,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigdatasourcename,rest-api/config-service/post-a-config-datasource-name,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigencryptioncreate,rest-api/config-service/post-a-config-encryption-create,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigencryptiondelete,rest-api/config-service/post-a-config-encryption-delete,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigencryptionexport,rest-api/config-service/post-a-config-encryption-export,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigencryptionlist,rest-api/config-service/post-a-config-encryption-list,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigpeerspeeraddress,rest-api/config-service/post-a-config-peers-peeraddress,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigprocesses,rest-api/config-service/post-a-config-processes,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigregistry,rest-api/config-service/post-a-config-registry,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigbucketsbucketname,rest-api/config-service/put-a-config-buckets-bucketname,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigencryptionimport,rest-api/config-service/put-a-config-encryption-import,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigfullpath,rest-api/config-service/put-a-config-fullpath,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigpeerspeeraddress,rest-api/config-service/put-a-config-peers-peeraddress,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaconfigdirectoriesconfigid,rest-api/enterprise-config-service/delete-a-config-directories-configid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaconfigoauth2clientsclientid,rest-api/enterprise-config-service/delete-a-config-oauth2clients-client-id,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaconfigoauth2clientsclientid,rest-api/enterprise-config-service/delete-a-config-oauth2clients-clientid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaconfigoauth2connectorsid,rest-api/enterprise-config-service/delete-a-config-oauth2connectors-id,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaconfigversioninguuid,rest-api/enterprise-config-service/delete-a-config-versioning-uuid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaconfigvirtualnodesuuid,rest-api/enterprise-config-service/delete-a-config-virtualnodes-uuid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigdirectories,rest-api/enterprise-config-service/get-a-config-directories,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigoauth2clients,rest-api/enterprise-config-service/get-a-config-oauth2clients,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigoauth2connectors,rest-api/enterprise-config-service/get-a-config-oauth2connectors,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaconfigsites,rest-api/enterprise-config-service/get-a-config-sites,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,404,en/docs/developer-guide,post-aaconfigdirectoriestest-ping,rest-api/enterprise-config-service/post-a-config-directories-test-ping,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,404,en/docs/developer-guide,post-aaconfigdirectoriestest-search,rest-api/enterprise-config-service/post-a-config-directories-test-search,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigversioninguuid,rest-api/enterprise-config-service/post-a-config-versioning-uuid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaconfigvirtualnodesuuid,rest-api/enterprise-config-service/post-a-config-virtualnodes-uuid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigdirectoriesconfigid,rest-api/enterprise-config-service/put-a-config-directories-configid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigoauth2clientsclientid,rest-api/enterprise-config-service/put-a-config-oauth2clients-client-id,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigoauth2clientsclientid,rest-api/enterprise-config-service/put-a-config-oauth2clients-clientid,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigoauth2connectorsid,rest-api/enterprise-config-service/put-a-config-oauth2connectors-id,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaconfigoauth2connectors,rest-api/enterprise-config-service/put-a-config-oauth2connectors,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aafrontendauthstate,rest-api/enterprise-front-service/get-a-frontend-auth-state,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aafrontendloginconnectors,rest-api/enterprise-front-service/get-a-frontend-login-connectors,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aalogauditchartdata,rest-api/enterprise-log-service/post-a-log-audit-chartdata,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aalogauditexport,rest-api/enterprise-log-service/post-a-log-audit-export,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aalogaudit,rest-api/enterprise-log-service/post-a-log-audit,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aalogsysexport,rest-api/enterprise-log-service/post-a-log-sys-export,,,,,,
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aapolicyuuid,rest-api/enterprise-policy-service/delete-a-policy-uuid,,,,,,
