name,new-domain,new-check,new-base,old-domain,old-check,old-base,old-uri,new-uri,old-fullurl,new-fullurl,incoming-uri,redirect-uri
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,ed-install-archive,installation-guide/install-pydio-enterprise-distribution/ed-install-from-archive,,,en/docs/v8/ed-install-archive,pydio-v8/admin-guide/installation-guide/install-pydio-enterprise-distribution/ed-install-from-archive
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,ed-debianubuntu-systems,installation-guide/install-pydio-enterprise-distribution/ed-debian-ubuntu-systems,,,en/docs/v8/ed-debianubuntu-systems,pydio-v8/admin-guide/installation-guide/install-pydio-enterprise-distribution/ed-debian-ubuntu-systems
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,ed-centosrhel-7-systems,installation-guide/install-pydio-enterprise-distribution/ed-centos-rhel-7-systems,,,en/docs/v8/ed-centosrhel-7-systems,pydio-v8/admin-guide/installation-guide/install-pydio-enterprise-distribution/ed-centos-rhel-7-systems
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,ed-centosrhel-6-systems,installation-guide/install-pydio-enterprise-distribution/ed-centos-rhel-6-systems,,,en/docs/v8/ed-centosrhel-6-systems,pydio-v8/admin-guide/installation-guide/install-pydio-enterprise-distribution/ed-centos-rhel-6-systems
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,app-migration-community-enterprise,installation-guide/install-pydio-enterprise-distribution/in-app-migration-from-community-to-enterprise,,,en/docs/v8/app-migration-community-enterprise,pydio-v8/admin-guide/installation-guide/install-pydio-enterprise-distribution/in-app-migration-from-community-to-enterprise
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,quick-start,installation-guide/quick-start,,,en/docs/v8/quick-start,pydio-v8/admin-guide/installation-guide/quick-start
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,install-pydio-booster-automatically,installation-guide/pydio-booster/install-pydio-booster-automatically,,,en/docs/v8/install-pydio-booster-automatically,pydio-v8/admin-guide/installation-guide/pydio-booster/install-pydio-booster-automatically
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,install-pydio-booster-manually,installation-guide/pydio-booster/install-pydio-booster-manually,,,en/docs/v8/install-pydio-booster-manually,pydio-v8/admin-guide/installation-guide/pydio-booster/install-pydio-booster-manually
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,install-collabora-online,installation-guide/install-collabora-online,,,en/docs/v8/install-collabora-online,pydio-v8/admin-guide/installation-guide/install-collabora-online
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,checking-apis,installation-guide/checking-apis,,,en/docs/v8/checking-apis,pydio-v8/admin-guide/installation-guide/checking-apis
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,checking-sync,installation-guide/checking-sync,,,en/docs/v8/checking-sync,pydio-v8/admin-guide/installation-guide/checking-sync
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,securing-your-installation,installation-guide/securing-your-installation,,,en/docs/v8/securing-your-installation,pydio-v8/admin-guide/installation-guide/securing-your-installation
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,upgrading-previous-version,installation-guide/upgrading-from-previous-version,,,en/docs/v8/upgrading-previous-version,pydio-v8/admin-guide/installation-guide/upgrading-from-previous-version
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,troubleshooting,installation-guide/troubleshooting,,,en/docs/v8/troubleshooting,pydio-v8/admin-guide/installation-guide/troubleshooting
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,404,en/docs/v8,setup-workspace-assign-rights,getting-started/setup-a-workspace-and-assign-rights,https://pydio.com/en/docs/v8/setup-workspace-assign-rights,,en/docs/v8/setup-workspace-assign-rights,pydio-v8/admin-guide/getting-started/setup-a-workspace-and-assign-rights
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,mobile-apps,getting-started/mobile-apps,,,en/docs/v8/mobile-apps,pydio-v8/admin-guide/getting-started/mobile-apps
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,enterprise-license,getting-started/enterprise-license,,,en/docs/v8/enterprise-license,pydio-v8/admin-guide/getting-started/enterprise-license
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,file-gateway,getting-started/file-gateway,,,en/docs/v8/file-gateway,pydio-v8/admin-guide/getting-started/file-gateway
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,sharing-features,getting-started/sharing-features,,,en/docs/v8/sharing-features,pydio-v8/admin-guide/getting-started/sharing-features
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,customizing-user-interface,getting-started/customizing-user-interface,,,en/docs/v8/customizing-user-interface,pydio-v8/admin-guide/getting-started/customizing-user-interface
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,import-users-csv-enterprise-distribution,getting-started/importing-users/import-users-from-csv-enterprise-distribution,,,en/docs/v8/import-users-csv-enterprise-distribution,pydio-v8/admin-guide/getting-started/importing-users/import-users-from-csv-enterprise-distribution
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,setup-authentication-driver,getting-started/importing-users/setup-authentication-driver,,,en/docs/v8/setup-authentication-driver,pydio-v8/admin-guide/getting-started/importing-users/setup-authentication-driver
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,binding-ldapad-server,getting-started/importing-users/binding-to-an-ldap-ad-server,,,en/docs/v8/binding-ldapad-server,pydio-v8/admin-guide/getting-started/importing-users/binding-to-an-ldap-ad-server
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,enabling-sso-php-based-cms-dupral-joomla-wordpress-your-own,getting-started/importing-users/enabling-sso-with-a-php-based-cms-dupral-joomla-wordpress-your-own,,,en/docs/v8/enabling-sso-php-based-cms-dupral-joomla-wordpress-your-own,pydio-v8/admin-guide/getting-started/importing-users/enabling-sso-with-a-php-based-cms-dupral-joomla-wordpress-your-own
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,administrator-dashboard,day-to-day-with-pydio/administrator-dashboard,,,en/docs/v8/administrator-dashboard,pydio-v8/admin-guide/day-to-day-with-pydio/administrator-dashboard
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,activity-log,day-to-day-with-pydio/activity-log,,,en/docs/v8/activity-log,pydio-v8/admin-guide/day-to-day-with-pydio/activity-log
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,sessions-monitoring,day-to-day-with-pydio/sessions-monitoring,,,en/docs/v8/sessions-monitoring,pydio-v8/admin-guide/day-to-day-with-pydio/sessions-monitoring
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,workspaces-maintenance,day-to-day-with-pydio/workspaces-maintenance,,,en/docs/v8/workspaces-maintenance,pydio-v8/admin-guide/day-to-day-with-pydio/workspaces-maintenance
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,users-activities,day-to-day-with-pydio/users-activities,,,en/docs/v8/users-activities,pydio-v8/admin-guide/day-to-day-with-pydio/users-activities
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,monitoring-shares,day-to-day-with-pydio/monitoring-shares,,,en/docs/v8/monitoring-shares,pydio-v8/admin-guide/day-to-day-with-pydio/monitoring-shares
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,introduction,setup-workspaces-and-users/introduction,,,en/docs/v8/introduction,pydio-v8/admin-guide/setup-workspaces-and-users/introduction
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,most-standard-case-fs-driver,setup-workspaces-and-users/workspaces-drivers/most-standard-case-fs-driver,,,en/docs/v8/most-standard-case-fs-driver,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-drivers/most-standard-case-fs-driver
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,accessing-remote-servers-ftp-sftp-smb-webdav-dropbox,setup-workspaces-and-users/workspaces-drivers/accessing-remote-servers-ftp-sftp-smb-webdav-dropbox,,,en/docs/v8/accessing-remote-servers-ftp-sftp-smb-webdav-dropbox,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-drivers/accessing-remote-servers-ftp-sftp-smb-webdav-dropbox
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,accessfs-metamount,setup-workspaces-and-users/workspaces-drivers/access-fs-meta-mount,,,en/docs/v8/accessfs-metamount,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-drivers/access-fs-meta-mount
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,object-storage-drivers-s3-swift,setup-workspaces-and-users/workspaces-drivers/object-storage-drivers-s3-swift,,,en/docs/v8/object-storage-drivers-s3-swift,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-drivers/object-storage-drivers-s3-swift
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,non-files-drivers-mysql-imap-ajxp-jsapi,setup-workspaces-and-users/workspaces-drivers/non-files-drivers-mysql-imap-ajxp-jsapi,,,en/docs/v8/non-files-drivers-mysql-imap-ajxp-jsapi,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-drivers/non-files-drivers-mysql-imap-ajxp-jsapi
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,easy-transfer-layout,setup-workspaces-and-users/workspaces-additional-features/easy-transfer-layout,,,en/docs/v8/easy-transfer-layout,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-additional-features/easy-transfer-layout
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,metastore-meta-index-plugins,setup-workspaces-and-users/workspaces-additional-features/metastore-meta-index-plugins,,,en/docs/v8/metastore-meta-index-plugins,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-additional-features/metastore-meta-index-plugins
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,user-editable-text-metadata,setup-workspaces-and-users/workspaces-additional-features/user-editable-text-metadata,,,en/docs/v8/user-editable-text-metadata,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-additional-features/user-editable-text-metadata
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,comments-feed,setup-workspaces-and-users/workspaces-additional-features/comments-feed,,,en/docs/v8/comments-feed,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-additional-features/comments-feed
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,enabling-quotas,setup-workspaces-and-users/workspaces-additional-features/enabling-quotas,,,en/docs/v8/enabling-quotas,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-additional-features/enabling-quotas
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,files-versionning,setup-workspaces-and-users/workspaces-additional-features/files-versionning,,,en/docs/v8/files-versionning,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-additional-features/files-versionning
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,watches-notifications,setup-workspaces-and-users/workspaces-additional-features/watches-and-notifications,,,en/docs/v8/watches-notifications,pydio-v8/admin-guide/setup-workspaces-and-users/workspaces-additional-features/watches-and-notifications
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,groups-admin-delegation,setup-workspaces-and-users/groups-admin-and-delegation,,,en/docs/v8/groups-admin-delegation,pydio-v8/admin-guide/setup-workspaces-and-users/groups-admin-and-delegation
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,inheritance-groups-users-roles,setup-workspaces-and-users/inheritance-groups-and-users-roles,,,en/docs/v8/inheritance-groups-users-roles,pydio-v8/admin-guide/setup-workspaces-and-users/inheritance-groups-and-users-roles
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,action-parameters,setup-workspaces-and-users/action-parameters,,,en/docs/v8/action-parameters,pydio-v8/admin-guide/setup-workspaces-and-users/action-parameters
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,setup-webdav-server-access,pydio-advanced-configuration/setup-webdav-server-access,,,en/docs/v8/setup-webdav-server-access,pydio-v8/admin-guide/pydio-advanced-configuration/setup-webdav-server-access
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,plugins,pydio-advanced-configuration/plugins,,,en/docs/v8/plugins,pydio-v8/admin-guide/pydio-advanced-configuration/plugins
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,setup-configuration-storage,pydio-advanced-configuration/setup-configuration-storage,,,en/docs/v8/setup-configuration-storage,pydio-v8/admin-guide/pydio-advanced-configuration/setup-configuration-storage
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,setup-webdav-server-access,pydio-advanced-configuration/setup-webdav-server-access,,,en/docs/v8/setup-webdav-server-access,pydio-v8/admin-guide/pydio-advanced-configuration/setup-webdav-server-access
pydio-v8,https://pydio.github.io/docs,200,admin-guide,https://pydio.com,200,en/docs/v8,tuning-server-performances,pydio-advanced-configuration/tuning-server-performances,,,en/docs/v8/tuning-server-performances,pydio-v8/admin-guide/pydio-advanced-configuration/tuning-server-performances
